id,platform,datetime,text,final_text,score,sentiment
2071792718754545837,Twitter,Tue Jun 30 03:07:30 +0000 2026,"Kawan Pajak, tahukah kamu kalau Program Makan Bergizi Gratis (MBG) juga berkontribusi terhadap penerimaan pajak? https://t.co/zSB1OD3SWn",kawan pajak tahu program makan gizi gratis mbg kontribusi terima pajak,3,Positif
2071792513904676900,Twitter,Tue Jun 30 03:06:42 +0000 2026,"Zulkifli Hasan mendorong agar kebutuhan Program Makan Bergizi Gratis diprioritaskan berasal dari Koperasi Desa sehingga ekonomi desa semakin tumbuh, masyarakat lokal semakin sejahtera.

https://t.co/uswIkjCnnF

#MenkoPangan
#PartaiAmanatNasional
#ZulkifliHasan
#Zulhas
#GD_Zulhas https://t.co/ho1YqN3zX4",zulkifli hasan dorong butuh program makan gizi gratis prioritas asal koperasi desa ekonomi desa tumbuh masyarakat lokal sejahtera menkopangan partaiamanatnasional zulkiflihasan zulhas gdzulhas,1,Positif
2071792228578852865,Twitter,Tue Jun 30 03:05:33 +0000 2026,"Zulkifli Hasan mendorong SPPG berbelanja bahan pangan di Kopdes agar Program Makan Bergizi Gratis ikut menggerakkan ekonomi desa.

#MenkoPangan
#PartaiAmanatNasional
#ZulkifliHasan
#Zulhas
#GD_Zulhas https://t.co/jXwF3sZcNG",zulkifli hasan dorong sppg belanja bahan pangan kopdes program makan gizi gratis gerak ekonomi desa menkopangan partaiamanatnasional zulkiflihasan zulhas gdzulhas,1,Positif
2071792184257548461,Twitter,Tue Jun 30 03:05:23 +0000 2026,Langkah BGN efisiensikan anggaran Program Makan Bergizi Gratis. https://t.co/0oX5f81Urx,langkah bgn efisiensi anggar program makan gizi gratis,1,Positif
2071791840203047290,Twitter,Tue Jun 30 03:04:01 +0000 2026,Membangun keadilan Gizi melalui program Makan Bergizi Gratis. https://t.co/5xcApXkiKi,bangun adil gizi program makan gizi gratis,2,Positif
2071791383900541298,Twitter,Tue Jun 30 03:02:12 +0000 2026,Program Makan Bergizi Gratis (MBG) menjadi salah satu program yang paling dinantikan oleh para pelajar di berbagai sekolah. Ia juga menilai sejumlah pemberitaan negatif terkait program unggulan Presiden Prabowo Subianto tersebut tidak mencerminkan kondisi yang dirasakan warga. https://t.co/JQ7NmW78dC,program makan gizi gratis mbg salah program nanti ajar sekolah nilai berita negatif kait program unggul presiden prabowo subianto tidak cermin kondisi rasa warga,-1,Negatif
2071791096607486044,Twitter,Tue Jun 30 03:01:04 +0000 2026,Program Makan Bergizi Gratis (MBG) menjadi salah satu program yang paling dinantikan oleh para pelajar di berbagai sekolah. Ia juga menilai sejumlah pemberitaan negatif terkait program unggulan Presiden Prabowo Subianto tersebut tidak mencerminkan kondisi yang dirasakan warga. https://t.co/0t55qW5mpc,program makan gizi gratis mbg salah program nanti ajar sekolah nilai berita negatif kait program unggul presiden prabowo subianto tidak cermin kondisi rasa warga,-1,Negatif
2071790523342590092,Twitter,Tue Jun 30 02:58:47 +0000 2026,"Anggaran MBG Dipangkas Lagi! 🧑‍🍳🍴
Gue baru baca, Menkeu Purbaya Yudhi Sadewa konfirmasi ada efisiensi lanjutan buat Program Makan Bergizi Gratis.

Dari Rp335T → Rp268T, sekarang bakal dipotong lagi di bawah Rp268T. Potensi penghematan sampe Rp40T atau bahkan lebih.

Yang bikin https://t.co/2A9mIHZnti",anggar mbg pangkas baca menkeu purbaya yudhi sadewa konfirmasi efisiensi lanjut program makan gizi gratis rpt  rpt potong rpt potensi hemat sampe rpt bikin,2,Positif
2071789671940854123,Twitter,Tue Jun 30 02:55:24 +0000 2026,"Zulkifli Hasan mendorong SPPG berbelanja bahan pangan di Kopdes agar Program Makan Bergizi Gratis ikut menggerakkan ekonomi desa.

#MenkoPangan
#PartaiAmanatNasional
#ZulkifliHasan
#Zulhas
#GD_Zulhas https://t.co/8wxAKSBXrZ",zulkifli hasan dorong sppg belanja bahan pangan kopdes program makan gizi gratis gerak ekonomi desa menkopangan partaiamanatnasional zulkiflihasan zulhas gdzulhas,1,Positif
2071789214128365862,Twitter,Tue Jun 30 02:53:35 +0000 2026,"Zulkifli Hasan mendorong agar kebutuhan Program Makan Bergizi Gratis diprioritaskan berasal dari Koperasi Desa sehingga ekonomi desa semakin tumbuh, masyarakat lokal semakin sejahtera.

https://t.co/PCeHW9vygi

#MenkoPangan
#PartaiAmanatNasional
#ZulkifliHasan
#Zulhas
#GD_Zulhas https://t.co/Y5BH4co8rO",zulkifli hasan dorong butuh program makan gizi gratis prioritas asal koperasi desa ekonomi desa tumbuh masyarakat lokal sejahtera menkopangan partaiamanatnasional zulkiflihasan zulhas gdzulhas,1,Positif
2071788906262229250,Twitter,Tue Jun 30 02:52:21 +0000 2026,Program Makan Bergizi Gratis di Jambi serap bahan pangan lokal untuk perkuat gizi anak &amp; ekonomi desa #MBGJambi https://t.co/vMC8kAHU24,program makan gizi gratis jambi serap bahan pangan lokal kuat gizi anak ekonomi desa mbgjambi,5,Positif
2071788870975582718,Twitter,Tue Jun 30 02:52:13 +0000 2026,Program Makan Bergizi Gratis di Jambi serap bahan pangan lokal untuk perkuat gizi anak &amp; ekonomi desa #MBGJambi https://t.co/C9Vc5oz08E,program makan gizi gratis jambi serap bahan pangan lokal kuat gizi anak ekonomi desa mbgjambi,5,Positif
2071788016402878491,Twitter,Tue Jun 30 02:48:49 +0000 2026,"Kawan Pajak, tahukah kamu kalau Program Makan Bergizi Gratis (MBG) juga berkontribusi terhadap penerimaan pajak? https://t.co/JNT9OB1VM7",kawan pajak tahu program makan gizi gratis mbg kontribusi terima pajak,3,Positif
2071787002425639258,Twitter,Tue Jun 30 02:44:47 +0000 2026,"Bersama mewujudkan generasi yang sehat, kuat, dan berprestasi melalui Program Makan Bergizi Gratis sebagai bekal menuju Indonesia Emas 2045. #IndonesiaEmas2045 https://t.co/fWBsBrhz5d",wujud generasi sehat kuat prestasi program makan gizi gratis bekal indonesia emas indonesiaemas,5,Positif
2071786866572231139,Twitter,Tue Jun 30 02:44:15 +0000 2026,Anak-anak yang sehat dan bergizi adalah harapan bangsa. Mari dukung Program Makan Bergizi Gratis demi masa depan Indonesia yang lebih baik. #IndonesiaEmas2045 https://t.co/1OSDWBuIaC,anakanak sehat gizi harap bangsa mari dukung program makan gizi gratis indonesia baik indonesiaemas,5,Positif
2071786723827384394,Twitter,Tue Jun 30 02:43:41 +0000 2026,"Makan Bergizi Gratis bukan sekadar program bantuan, tetapi langkah strategis untuk mendukung tumbuh kembang anak-anak Indonesia secara optimal. #IndonesiaEmas2045 https://t.co/dpFAyIkYxj",makan gizi gratis bukan program bantu langkah strategis dukung tumbuh kembang anakanak indonesia optimal indonesiaemas,2,Positif
2071786454238544226,Twitter,Tue Jun 30 02:42:37 +0000 2026,"Program Makan Bergizi Gratis menjadi investasi nyata untuk mencetak generasi Indonesia yang sehat, cerdas, dan siap menyongsong masa depan. #IndonesiaEmas2045 https://t.co/43NEZ3TeRC",program makan gizi gratis investasi nyata cetak generasi indonesia sehat cerdas songsong indonesiaemas,3,Positif
2071781343814623314,Twitter,Tue Jun 30 02:22:18 +0000 2026,"Makan Bergizi Gratis membawa keceriaan dan kesehatan bagi generasi penerus kita. Dengan kesehatan yang terjaga dan fokus belajar yang lebih baik, mereka siap menyongsong masa depan yang cerah. Program ini adalah investasi jangka panjang dengan Dampak Nasional MBG yang luar biasa https://t.co/XXIUBIt0gE",makan gizi gratis bawa ceria sehat generasi terus sehat jaga fokus ajar baik songsong cerah program investasi jangka dampak nasional mbg,5,Positif
2071781302068777186,Twitter,Tue Jun 30 02:22:08 +0000 2026,"Makan Bergizi Gratis membawa keceriaan dan kesehatan bagi generasi penerus kita. Dengan kesehatan yang terjaga dan fokus belajar yang lebih baik, mereka siap menyongsong masa depan yang cerah. Program ini adalah investasi jangka panjang dengan Dampak Nasional MBG yang luar biasa https://t.co/qu3O6JfPa8",makan gizi gratis bawa ceria sehat generasi terus sehat jaga fokus ajar baik songsong cerah program investasi jangka dampak nasional mbg,5,Positif
2071781096757645372,Twitter,Tue Jun 30 02:21:19 +0000 2026,"termasuk Ketahanan Pangan, Makan Bergizi Gratis, dan Koperasi Desa Merah Putih. Kepala KSP menegaskan dukungan penuhnya dan akan melaporkan hasil pertemuan ini langsung kepada Presiden RI (3/4)",tahan pangan makan gizi gratis koperasi desa merah putih kepala ksp dukung penuh lapor hasil temu langsung presiden ri,3,Positif
2071780376666882426,Twitter,Tue Jun 30 02:18:28 +0000 2026,"Antusiasme warga Sulawesi Selatan mendukung program Makan Bergizi Gratis memperlihatkan betapa pentingnya pemenuhan gizi anak sekolah. Program ini sangat krusial dalam mencetak generasi penerus yang cerdas secara intelektual dan kuat secara fisik.

#MakanBergiziGratis #SulselMaju https://t.co/t2zbJnqakK",antusiasme warga sulawesi selatan dukung program makan gizi gratis betapa penuh gizi anak sekolah program sangat krusial cetak generasi terus cerdas intelektual kuat fisik makanbergizigratis sulselmaju,9,Positif
2071780250544161155,Twitter,Tue Jun 30 02:17:58 +0000 2026,"Sulawesi Selatan siap menjadi pelopor kesuksesan Makan Bergizi Gratis. Dengan asupan makanan sehat secara rutin, anak-anak sekolah kita akan lebih fokus belajar dan siap mengukir prestasi terbaik.

#FokusBelajar #MakanBergiziGratis #SulselBisa https://t.co/S5LMiPbNfw",sulawesi selatan pelopor sukses makan gizi gratis asupan makan sehat rutin anakanak sekolah fokus ajar ukir prestasi baik fokusbelajar makanbergizigratis sulselbisa,5,Positif
2071780191240900707,Twitter,Tue Jun 30 02:17:44 +0000 2026,"Langkah strategis demi memutus rantai masalah gizi buruk. Apresiasi setinggi-tingginya untuk program Makan Bergizi Gratis yang didukung penuh secara nyata oleh masyarakat Sulawesi Selatan.
#MakanBergiziGratis #SolusiGizi #SulselBergerak https://t.co/Wm039Ol3oi",langkah strategis putus rantai gizi buruk apresiasi setinggitingginya program makan gizi gratis dukung penuh nyata masyarakat sulawesi selatan makanbergizigratis solusigizi sulselbergerak,1,Positif
2071780007924658329,Twitter,Tue Jun 30 02:17:00 +0000 2026,"Makan sehat tidak harus mahal dan sulit diakses. Program Makan Bergizi Gratis membuktikannya dengan memberikan hidangan bernutrisi langsung ke sekolah-sekolah di Sulsel. Mari kawal bareng agar tepat sasaran.

#AyoKawalMBG #MakanBergizi #SulselSehat https://t.co/WhB0eyBVGI",makan sehat tidak mahal sulit akses program makan gizi gratis bukti hidang nutrisi langsung sekolahsekolah sulsel mari kawal bareng sasar ayokawalmbg makanbergizi sulselsehat,2,Positif
2071779948529135994,Twitter,Tue Jun 30 02:16:46 +0000 2026,"Makan Bergizi Gratis bukan sekadar program makan-makan biasa. Ini adalah langkah nyata pemerintah dalam menekan angka stunting dan meningkatkan kualitas SDM Indonesia. Ketika anak-anak sehat, bangsa ini akan tumbuh menjadi kekuatan besar di dunia.

#MakanBergiziGratis https://t.co/sSaDCJESor",makan gizi gratis bukan program makanmakan langkah nyata perintah tekan angka stunting tingkat kualitas sdm indonesia anakanak sehat bangsa tumbuh kuat dunia makanbergizigratis,5,Positif
2071779480822276241,Twitter,Tue Jun 30 02:14:54 +0000 2026,"Dukungan tanpa ragu dari Sulawesi Selatan untuk masa depan anak Indonesia. Lewat program Makan Bergizi Gratis, kita bangun pertahanan kesehatan nasional sejak dini mulai dari piring makan anak-anak kita.
#MakanBergiziGratis #KesehatanAnak #GiziNasional https://t.co/eLuhOygNjY",dukung ragu sulawesi selatan anak indonesia program makan gizi gratis bangun tahan sehat nasional piring makan anakanak makanbergizigratis kesehatananak gizinasional,1,Positif
2071778689474556149,Twitter,Tue Jun 30 02:11:46 +0000 2026,"Ya kan emang udah dikasih tau kalo mereka salah satu penyebabnya, pemerintah aja yg ngeyel, lagian mau bikin program makan bergizi gratis gak punya supply chain bahan baku makanan dan distribusi yg memadai, asal jadi terserah dia aja, dipikirnya kayak katering nikahan. 😑😑😑",ya emang udah kasih tau kalo salah sebab perintah ngeyel bikin program makan gizi gratis tidak supply chain bahan baku makan distribusi pada serah pikir kayak katering nikah,-1,Negatif
2071776763936665987,Twitter,Tue Jun 30 02:04:06 +0000 2026,"Fasilitas buat karyawan super lengkap:
- Perumahan/barak yang nyaman
- Rumah Sakit modern
- Sekolah internasional
- Fasilitas olahraga (gym, lapangan bola, bahkan lapangan golf!)
- Makan gratis di mess dengan menu bergizi tinggi",fasilitas karyawan super lengkap perumahanbarak nyaman rumah sakit modern sekolah internasional fasilitas olahraga gym lapang bola lapang golf makan gratis mess menu gizi,4,Positif
2071775820146934192,Twitter,Tue Jun 30 02:00:21 +0000 2026,"Generasi sehat adalah fondasi Indonesia yang maju. Program Makan Bergizi Gratis layak mendapat dukungan karena membantu memastikan anak-anak memperoleh asupan yang berkualitas, sekaligus menjadi upaya bersama dalam menciptakan masa depan yang lebih baik bagi bangsa. https://t.co/eFyujmj7fw",generasi sehat fondasi indonesia maju program makan gizi gratis layak dukung bantu anakanak oleh asupan kualitas upaya cipta baik bangsa,5,Positif
2071775787565609162,Twitter,Tue Jun 30 02:00:14 +0000 2026,"Generasi sehat adalah fondasi Indonesia yang maju. Program Makan Bergizi Gratis layak mendapat dukungan karena membantu memastikan anak-anak memperoleh asupan yang berkualitas, sekaligus menjadi upaya bersama dalam menciptakan masa depan yang lebih baik bagi bangsa. https://t.co/9gJXj8J8MS",generasi sehat fondasi indonesia maju program makan gizi gratis layak dukung bantu anakanak oleh asupan kualitas upaya cipta baik bangsa,5,Positif
2071775753214304611,Twitter,Tue Jun 30 02:00:05 +0000 2026,"Generasi sehat adalah fondasi Indonesia yang maju. Program Makan Bergizi Gratis layak mendapat dukungan karena membantu memastikan anak-anak memperoleh asupan yang berkualitas, sekaligus menjadi upaya bersama dalam menciptakan masa depan yang lebih baik bagi bangsa. https://t.co/9Z3on6miHK",generasi sehat fondasi indonesia maju program makan gizi gratis layak dukung bantu anakanak oleh asupan kualitas upaya cipta baik bangsa,5,Positif
2071775730422456765,Twitter,Tue Jun 30 02:00:00 +0000 2026,"Bukan tumpang tindih, tapi saling melengkapi! Sinergi Kejagung dan KPK dalam mengusut tuntas tata kelola program Makan Bergizi Gratis (MBG) memastikan hak anak-anak terlindungi
​#jagaindonesia #jagamayday2026 #mayday2026damai #prabowobersamaburuh #dialogbukankonfrontasi https://t.co/dh9LcTpSg2",bukan tumpang tindih tapi lengkap sinergi jagung kpk usut tuntas tata kelola program makan gizi gratis mbg hak anakanak lindung jagaindonesia jagamayday maydaydamai prabowobersamaburuh dialogbukankonfrontasi,-5,Negatif
2071775720146366725,Twitter,Tue Jun 30 01:59:58 +0000 2026,"Generasi sehat adalah fondasi Indonesia yang maju. Program Makan Bergizi Gratis layak mendapat dukungan karena membantu memastikan anak-anak memperoleh asupan yang berkualitas, sekaligus menjadi upaya bersama dalam menciptakan masa depan yang lebih baik bagi bangsa. https://t.co/kOptYOxNwP",generasi sehat fondasi indonesia maju program makan gizi gratis layak dukung bantu anakanak oleh asupan kualitas upaya cipta baik bangsa,5,Positif
2071767253255958837,Twitter,Tue Jun 30 01:26:19 +0000 2026,"🔬 Pastikan Aman, Pastikan Berkualitas!

Komitmen Polres PPU dalam mendukung Program Makan Bergizi Gratis (MBG) diwujudkan melalui pengawasan food safety secara berkala di SPPG Kemala Bhayangkari. 
#PengabdianPoldaKaltim #PolresPPU #FoodSafety #MakanBergiziGratis #MBG https://t.co/ZDRtb8oj1P",pasti aman pasti kualitas komitmen polres ppu dukung program makan gizi gratis mbg wujud awas food safety kala sppg kemala bhayangkari pengabdianpoldakaltim polresppu foodsafety makanbergizigratis mbg,4,Positif
2071762883499950453,Twitter,Tue Jun 30 01:08:57 +0000 2026,"RAKYAT BERGERAK Mendukung Keberlanjutan Program Makan Bergizi  Gratis ( MBG),Demi Pemenuhan Gizi Anak-Anak Indonesia .
@YandriSusanto 
@ArizaPatria 
@KemensetnegRI 
#KementrianDesaPDT 
#BPSDMKementrianDesaPDT
#MBGMasaDepanAnakIndonesia
#TPPDukungDanKawalMBG 
#TPPKerjaBerdampak https://t.co/rqZydwmbxC",rakyat gerak dukung lanjut program makan gizi gratis mbgdemi penuh gizi anakanak indonesia kementriandesapdt bpsdmkementriandesapdt mbgmasadepananakindonesia tppdukungdankawalmbg tppkerjaberdampak,5,Positif
2071758115914355163,Twitter,Tue Jun 30 00:50:00 +0000 2026,"Demo Dukung MBG di Brebes, Bupati Bakal Sampaikan ke Prabowo

DEMONTRASI damai mendukung program pemerintah khususnya program Makan Bergizi Gratis (MBG), dilakukan warga di sejumlah daerah. Di Kabupaten Brebes, Jawa Tengah, hal yang sama juga terjadi, Senin (29/6) sore. Bahkan, https://t.co/a1l2DWIQQM",demo dukung mbg brebes bupati prabowo demontrasi damai dukung program perintah program makan gizi gratis mbg warga daerah kabupaten brebes jawa senin sore,3,Positif
2071751522501976534,Twitter,Tue Jun 30 00:23:48 +0000 2026,Program Makan Bergizi Gratis dikelola secara efisien dan tepat sasaran demi memenuhi gizi anak untuk membangun generasi emas yang sehat dan cerdas #MBG #IndonesiaEmas2045 #LanjutkanMBG https://t.co/6Yw9bSWnT3,program makan gizi gratis kelola efisien sasar penuh gizi anak bangun generasi emas sehat cerdas mbg indonesiaemas lanjutkanmbg,9,Positif
2071751478751145984,Twitter,Tue Jun 30 00:23:38 +0000 2026,Program Makan Bergizi Gratis dikelola secara efisien dan tepat sasaran demi memenuhi gizi anak untuk membangun generasi emas yang sehat dan cerdas #MBG #IndonesiaEmas2045 #LanjutkanMBG https://t.co/s4O9SqAte6,program makan gizi gratis kelola efisien sasar penuh gizi anak bangun generasi emas sehat cerdas mbg indonesiaemas lanjutkanmbg,9,Positif
2071745354048188791,Twitter,Mon Jun 29 23:59:18 +0000 2026,@ardisatriawan Ini program makan bergizi gratis apa membunuh secara gratis ya?,program makan gizi gratis bunuh gratis ya,2,Positif
2071743980921110777,Twitter,Mon Jun 29 23:53:50 +0000 2026,"Baca di sini: https://t.co/vaAcVjt9xo

Harga sejumlah bahan pokok di Kulon Progo, mulai dari sayuran, telur, hingga daging ayam, turun selama libur program Makan Bergizi Gratis (MBG), sehingga daya beli warga meningkat dan penjualan pedagang di Pasar Wates ikut terdongkrak.

~IQ https://t.co/1LLaLM4IG2",baca harga bahan pokok kulon progo sayur telur daging ayam turun libur program makan gizi gratis mbg daya beli warga tingkat jual dagang pasar wates dongkrak iq,1,Positif
